id,name,artist,release-date,release-country,duration,label,genre,tracks
lastFM_68053,*popular* The Seldom Seen Kid,Elbow,,,4023,,,"['Starlings', 'The Bones of You', 'Mirrorball', 'Grounds for Divorce', 'An Audience with the Pope', 'Weather to Fly', 'The Loneliness of a Tower Crane Driver', 'The Fix', 'Some Riot', 'One Day Like This', 'Friend of Ours', ""We're Away (Album Version - UK Bonus Track)"", 'Hotel Istanbul (Non-album track)', 'Lullaby']"
lastFM_68082,Booty  / California Sunrise,Dreadzone,,,,,,[]
lastFM_68098,Settle Into Gloom,Sermon Of Orion,,,,,,[]
lastFM_68099,Standard Time  - Intimacy Calling,W. Marsalis,,,,,,[]
lastFM_68102,The story So,Battlefield Band,,,,,,[]
lastFM_68107,Judgement,Turbo Belly,,,3015,,,"['Satan Spy', 'Nowhere To Run', 'One By One', 'What A Shame', 'Judgement Pon Di Earth', 'Babylon', 'See The Light', 'Laugh And Jeer', 'Praises', 'Hotter The Battle (Whap Dem)', 'Mount Zion', 'Hotter Fireball', 'Dis The King', ""Mate Can't Hear""]"
lastFM_68108,Broken Parts,M. ZelmerlÃƒÂ¶w,,,226,,,['Broken Parts']
lastFM_68113,W. Collection -  Daydream,W. Collection,,,304,,,['Daydream']
lastFM_68120,Sunrise Serenade,L. Strings,,,,,,[]
lastFM_68122,Beyond These,Permanent C. Light,,,,,,[]
lastFM_68125,from the Musicals,Marti W.,,,,,,[]
lastFM_68126,In The  Of Self-Control,C. Denial,,,,,,[]
lastFM_68129,The Concrete Jungle '95,Ghettolandz,,,,,,[]
lastFM_68135,The Best Of The Marx Brothers,The Marx Brothers,,,2196,,,"[""Who's That Man?"", ""Chico's Piano"", 'Two blind loves', 'Cosi Cosa', 'Swing Swingali', 'Harpo And Chico Pianos', 'Sing while you sell', 'Lydia, The Tattooed Lady', ""Ridin' The Range"", 'Mama Wants To Know Who Stole The Jam']"
lastFM_68141,*popular* Complicated Game,J. McMurtry,,,2838,,,"['Copper Canteen', ""Ain't Got a Place"", 'She Loves Me', ""How'm I Gonna Find You Now"", ""These Things I've Come To Know"", ""Deaver's Crossing"", ""Carlisle's Haul"", 'Forgotten Coast', 'Long Island Sound', 'Cutter']"
lastFM_68163,Pom Pom EP,Shinedoe,,,,,,[]
lastFM_68169,[explicit] Tales from the Control Room,Alan Starck,,,4650,,,"['Peeling', 'The Organ Grinder', 'Ure Day', 'TatMansSucker', 'Grime', 'SweetJ', 'Big Kiss', 'Puppy Gangstas', 'Yonked', 'Turkey Boy', 'Distance', 'Id like to be like you when Im younger', 'Unhinged', '7 struts to impress the impressable', 'No Good Reason', 'Elephant men', 'Zapper']"
lastFM_68178,Nevermind,Eminem,,,,,,[]
lastFM_68182,Empty Spaces,Koova,,,,,,[]
lastFM_68189,Matt O'Brien -  Bloom / Without Warning,Matt O'Brien,,,975,,,"['Bloom', 'Without Warning']"
lastFM_68199,Visions and Dreams,C. Newcomer,,,2324,,,"['Visions And Dreams', '1000 Miles Away', ""I'm On Your Side"", 'A Whole Lot of Hope', 'Another Thunder', ""I Don't Want To Fight Today"", 'Just What It Is', 'Something True To Believe In', 'Sounds Of The Morning', 'Some Kind Of Grace']"
lastFM_68213,Peter Astor -  Submarine,Peter Astor,,,,,,[]
lastFM_68232,Trilogy,Yngwie J. Malmsteen's Rising Force,,,,,,[]
lastFM_68248,Anxiety Magic,Elliot Reed,,,,,,[]
lastFM_68265,Das Monster  Schilkinsee,Monokel,,,,,,[]
lastFM_68274,- new - The Keeper of Lost Souls,kevin buckland,,,,,,[]
lastFM_68276,[explicit] Elephant Jam EP,Monostabil,,,,,,[]
lastFM_68282,Dark Night of the Soul,The Council of Days,,,2882,,,"['Praeludium', 'Methedrine', 'House of the Serpent', 'Epitaph (Second Seal)', 'No Future', 'Initiation', 'Anaesthetics', 'Ego Sum Chao', 'Eclipse', 'Leviathan', 'Slow Burn', 'Funebrae', 'Postludium']"
lastFM_68283,Dark Night of the Soul,The Council o. Days,,,2099,,,"['Praeludium', 'House of the Serpent', 'No Future', 'Initiation', 'Anaesthetics', 'Ego Sum Chao', 'Eclipse', 'Leviathan', 'Slow Burn', 'Postludium']"
lastFM_68304,Bad Blood,N. Sedaka,,,,,,[]
lastFM_68307,A Funny Sunrise,Palio SuperSpeed Donkey,,,,,,[]
lastFM_68309,Gemini,Adrien G.,,,1678,,,"['Mea Culpa', 'Voir la mer', 'Monokini', 'DÃƒÂ©serteur', 'Crocodile', 'Oslo', 'Beaurepaire', 'Avalanches']"
lastFM_68323,Reste encore,Willy Denzey,,,190,,,['Reste encore']
lastFM_68327,Japanese Koto Classics,Shinichi Y.,,,,,,[]
lastFM_68336,Trouble,Ghostpoet,,,,,,[]
lastFM_68338,Fantasy Empire,Lightning B.,,,2857,,,"['The Metal East', 'Over The River And Through The Woods', 'Horsepower', 'King Of My World', 'Mythmaster', 'Runaway Train', 'Leave The Lantern Lit', 'Dream Genie', 'Snow White (& The 7 Dwarves Fans)']"
lastFM_68339,Des  invincibles,Leslie,,,177,,,['Des Mots Invincibles']
lastFM_68354,Been  The Future,Joey Eppard,,,3588,,,"['Static', 'Balloon', 'Been To The Future', 'Stranded In A Treetop', 'Lay Down The Law', 'Simple Words', 'The Game', 'Faster', 'Paint By Numbers', 'Helpless Belvedere', 'Puddle', 'Vinegar Hill', 'Trail Of Tears', 'Amaze Disgrace', 'Blood Lust Tusks']"
lastFM_68395,California Wine,B. Goldsboro,,,,,,[]
lastFM_68400,Don't kill the music,D. Swindle,,,4063,,,"[""Don't kill the music"", 'Good Samaritans', 'The time of your life', 'No Friend', 'Trouble Mind', 'Drawing', 'Nasiriya Sky', 'Leave It Behind', 'Long life journey', 'Pretty Pretty Girl', 'Last Day Home', 'Children', 'Sweet Mum', ""Francy's Light"", '1000 Days']"
lastFM_68416,Light Years Beyond,Electric Citizen,,,,,,[]
lastFM_68428,Interpolation,S. Delitvin,,,,,,[]
lastFM_68453,- new - Meeting Of The Spirits,John McLaughlin,,,,,,[]
lastFM_68459,California Country - The Best Of The Challenge,W. Stewart,,,,,,[]
lastFM_68461,Out of the Woods,T. George Shearing Quintet,,,,,,[]
lastFM_68463,11 Nocturnes,FrÃƒÂ©dÃƒÂ©ric C.,,,,,,[]
lastFM_68467,Album: Soul Experience,I. Butterfly,,,,,,[]
lastFM_68473,Nowhere Else,Lexer,,,4221,,,"['Intro (Road To Nowhere)', 'If You See The Stars', 'Africa', 'Melodicine', 'Beauty & The Beast', 'Interlude', 'Moonshinerain', 'Lose Myself In You', 'Moustache Ride', 'Sky Eyes In The Horizon', 'Ella', 'Down In The Dumps']"
lastFM_68492,Ladies and Gentlemen,Shells,,,,,,[]
lastFM_68503,A Lifetime Of Learning,Better Luck Next Time,,,4619,,,"['Charades', 'The Soundtrack to My High School Years', 'Down And Out', 'Love Answers Everything', 'A Better Day', 'One More Time', 'Living In The Airwaves', 'Remember When', 'Trapped Inside Me', 'On My Own', 'Gone, But Not Forgotten', 'Chapters (demo)', 'Second Chances (live demo)', 'In The End (live demo)', 'Remember When  (live demo)', 'Trapped Inside Me (live demo)', 'Living In The Airwaves (live demo)', 'Charades (live demo)', 'Shoebox Memories (demo)', 'The Soundtrack to My High School Years  (live demo)', 'Truth For Two (live demo)']"
lastFM_68505,Tempesta,Nous,,,4854,,,"[""Doom's day"", ""il suono dell'isola"", ""L'isola"", 'Caliban', 'Canto di Ariel', ""L'isola (reprise)"", 'Sonno', 'pericolo! complotto! sveglia!', 'Pericolo, complotto, sveglia!', 'Il banchetto', 'Rose Rosse', 'magic circle', 'Mu', 'Addio']"
lastFM_68519,Loveless,R. Donner,,,,,,[]
lastFM_68521,Diamonds And Pearls,Prince,,,1107,,,"['Diamonds and Pearls', 'Cream ( Housebangers )', 'Cream (N.P.G. mix)', 'Cream (Things Have Gotta Change)(Tony M. Rap)']"
lastFM_68528,The Nightmare,Morphelia,,,5789,,,"['Walk Through The Park', 'The En-Trance (From the Outside Coming In)', 'Hunt In The Hall', ""In The Captain's Room"", 'Never-Ending Steps', 'Blue Chamber', '365 Windows (From The Inside Looking Out)', 'Mirror Labyrinth (Lost In The Way)', 'In The Hall Of Stormy Oceans', 'The End Is The Beginning Of The End (From The Inside Coming Out)']"
lastFM_68538,Album: Nowhere Near Chicago,The Copyrights,,,477,,,"[""Screwin' Around"", 'Kolmer Irons His Socks', 'Meathead', 'New One']"
lastFM_68560,*popular* Love and Theft,Love and Theft,,,1685,,,"['Angel Eyes', ""Runnin' out of Air"", 'Amen', 'If You Ever Get Lonely', 'Town Drunk', 'Real Good Sign', ""She's Amazing"", 'Girls Love to Shake It']"
lastFM_68577,Electronic Killing EP,R. Montesco,,,,,,[]
lastFM_68580,S. Speal -  This is the Black Album,S. Speal,,,,,,[]
lastFM_68604,UB40 -  Present The Dancehall Album,UB40,,,,,,[]
lastFM_68614,- new - Hazy Cosmic Jive (The BBC Sessions 1971-1972),David Bowie,,,,,,[]
lastFM_68615,The Butterfly Factory,7. Times suicide,,,1355,,,"['So', 'Turn Back Time', 'Sounds Like Revolution', 'Fly With You', 'A Necklace Made Of Feelings', 'My Favourite Game']"
lastFM_68621,Get Ready,JW Roy,,,,,,[]
lastFM_68632,Album: To Pimp a Butterfly,Kendrick Lamar,,,2312,,,"[""Wesley's Theory"", 'For Free? (interlude)', 'King Kunta', 'Institutionalized', 'u', 'For Sale? (interlude)', 'Momma', 'Hood Politics', 'The Blacker the Berry', 'i', 'Mortal Man']"
lastFM_68641,City Of Nightmares,Subliminal R.,,,,,,[]
lastFM_68651,Primordial Echoes for Modern Bigfoots,T.H.U.M.B.,,,3284,,,"['Bigfoot', 'Monstergods', 'Inconsistence', 'Lived Namow', 'Road Song', 'Wear it out', 'Superlover', 'Into the Deepest Green', 'East Clintwood', 'Pietrosaurus', 'Reaching the Afterglow', 'Stonebridge Deluxe']"
lastFM_68652,Maura Kennedy -  Parade of Echoes,Maura Kennedy,,,1789,,,"['New Way to Live', 'Sun Burns Gold', 'Chains', 'Patience', 'Time Will Steal Your Heart', 'October', 'Just The Rain', 'Dreamless Sleep']"
lastFM_68669,Teengenerate -  Live At Shelter,Teengenerate,,,1395,,,"['Intro', 'Get Me Back', '1979', 'Human Tornado', ""I Don't Care"", 'Dressed in Black', 'Sex Cow', 'Gonna Feel Alright', 'Front Page', ""Let's Get Hurt"", 'Out Of Sight', 'My GTO', 'So Bored']"
lastFM_68679,Fight The Sunrise,Gareth Emery,,,,,,[]
lastFM_68696,- new - BROKEN DREAMS,Storm Of Damnation,,,,,,[]
lastFM_68706,Streets Of Compton,Y. Geez,,,,,,[]
lastFM_68709,C-SIDE -  Boyfriend/Girlfriend,C-SIDE,,,217,,,['Boyfriend/Girlfriend']
lastFM_68741,My Favorite  Encores,AndrÃƒÂ©s Segovia,,,,,,[]
lastFM_68759,Soul Classics,Various,,,,,,[]
lastFM_68761,Romance,Estelle,,,2948,,,"['Time After Time', 'Conqueror', 'Something Good / Devotion (Passion Interlude)', 'Make Her Say (Beat It Up)', 'Time Share (Suite 509)', 'The Same', 'Fight for It', 'Silly Girls', 'Gotcha Love', 'She Will Love', 'All That Matters', 'Not Sure']"
lastFM_68762,Hello Walls / Congratulations,Faron Young,,,,,,[]
lastFM_68793,Beyond This World / It's Time,Q Project,,,,,,[]
lastFM_68815,Mix Albums - Classics 2 (Remixes),F. Choice,,,1955,,,"['The Player (Olav Basoski Lumberjack Mix)', 'The Player (Mousse T & Boris Dlugosch ""Classic 12"" New Edit)', 'Gotta Get Away (Gambafreaks Club)', 'Newsy Neighbors (Danny Krivit Re-Edit)', 'Love & Happiness (Harlem Hustlers Vintage Club Mix)']"
lastFM_68840,Ghost Stories Chapter 1,D. Macabre,,,,,,[]
lastFM_68851,Pan Position -  Elephant Paw,Pan Position,,,725,,,"['Elephant paw (Club mix)', 'Elephant paw (Hypnotic Mix)', 'Elephant paw (Batucada Mix)']"
lastFM_68868,Primitive Waves,Arthur Oskan,,,,,,[]
lastFM_68869,A Golden Classics Edition,T. Newbeats,,,2419,,,"['Bread And Butter', 'Run Baby Run (Back Into My Arms)', ""Everything's Alright"", 'Break Away (From That Boy)', '(The Bees Are for the Birds) The Birds Are for the Bees', 'Shake Hands and Come Out Crying', 'Tough Little Buggy', 'Pink Dolly Rue', 'Hey-O-Daddy-O', ""I Can't Hear You No More"", 'Better Watch Your Step', 'Mean Wooly Willie', 'Poison Pen', 'Little Child', 'A Patent on Love', ""Don't Turn Me Loose"", 'Short On Love', 'Evil Eva']"
lastFM_68874,Sognando  California,I. Dik Dik,,,,,,[]
lastFM_68878,Casanova Brown,G. Gaynor,,,,,,[]
lastFM_68902,Album: Legion of Spirits Infernal,NervoChaos,,,,,,[]
lastFM_68918,John Williamson -  Singing in the Suburbs,John Williamson,,,2945,,,"[""It's Good to Be Me"", 'Lillee & McEnroe', 'The Vasectomy Song', 'The Sheik of Scrubby Creek', ""Waratah Rock 'n' Roll Ball"", 'Bound for South Australia', 'And the Band Played Waltzing Matilda', 'Singing at a Party', 'Chain Around My Ankle', ""I Can't Feel Those Chains Any Longer"", 'Botany Bay', 'Stuffed If I Know', 'Home Among the Gum Trees', 'Waltzing Matilda']"
lastFM_68921,Beyond the Future,Formek,,,,,,[]
lastFM_68923,Radiator,DJ T.,,,,,,[]
lastFM_68944,A Thousand Suns,GuruGanesha band,,,,,,[]
lastFM_68952,Endless Forms Most Beautiful,Nightwish,,,7871,,,"['Weak Fantasy', 'Ãƒâ€°lan', 'Yours Is an Empty Hope', 'My Walden', 'Endless Forms Most Beautiful', 'Edema Ruh', 'Alpenglow', 'The Eyes of Sharbat Gula', 'The Greatest Show On Earth: Chapter I) Four Point Six / Chapter II) Life / Chapter III) The Toolmaker / Chapter IV) The Understanding / Chapter V) Sea-Worn Driftwood', 'Shudder Before the Beautiful (instrumental)', 'Weak Fantasy (instrumental)', 'Ãƒâ€°lan (instrumental)', 'Yours Is an Empty Hope (instrumental)', 'Our Decades in the Sun (instrumental)', 'Endless Forms Most Beautiful (instrumental)', 'Alpenglow (instrumental)', 'The Eyes of Sharbat Gula (instrumental)', 'The Greatest Show on Earth: Chapter I) Four Point Six / Chapter II) Life / Chapter III) The Toolmaker / Chapter IV) The Understanding / Chapter V) Sea-Worn Driftwood (instrumental)', 'Making the Recordings']"
lastFM_68954,From Time To Time - The Singles Collection,Paul Young,,,4283,,,"['Every Time You Go Away', 'Come Back and Stay', ""I'm Only Foolin' Myself"", 'Senza Una Donna (Without A Woman)', 'Senza Una Donna (Without A Woman)', ""I'm Gonna Tear Your Playhouse Down"", 'Broken Man', 'Everything Must Change', 'Wonderland', ""Don't Dream It's Over"", 'Love of the Common People', ""Wherever I Lay My Hat (That's My Home)"", 'Both Sides Now', 'Some People', 'Oh Girl', 'Softly Whispering I Love You']"
lastFM_68987,Looking Glass -  Brandy (You're A Fine Girl) / One by One,Looking Glass,,,,,,[]
lastFM_68996,Pop Classics,Deborah Sasson,,,3775,,,"['Gira con me', 'Blue Bayou', 'The Phantom Of The Opera', 'The Look Of Love', 'En Aranjuez con tu amor', 'Morning Has Broken', 'Bridge From Heart To Heart (Extended)', 'Yesterday', 'Davids Lied', ""Don't Cry For Me Argentina"", 'Scarborough Fair', 'And I Love Him', 'Killing Me Softly', 'Nights In White Satin', 'Dann wird die Welt zum Klang', 'Bridge From Heart To Heart']"
lastFM_69002,Classics  II,Aerosmith,,,1800,,,"['Back in the Saddle', 'Walk This Way', ""Movin' Out"", 'Draw the Line', 'Same Old Song and Dance', 'Last Child', 'Let the Music Do the Talking', 'Toys in the Attic']"
lastFM_69026,El Camino  Joystick,DJ Icey,,,,,,[]
lastFM_69029,Roger Glover and Guests -  The Butterfly Ball,Roger Glover and Guests,,,,,,[]
lastFM_69030,Indestructible,Robyn,,,,,,[]
lastFM_69031,NEW WAVE JACKET,POLYSICS,,,162,,,"['New Wave Jacket', 'SPARK']"
lastFM_69035,Millenium Done I: Empire Songs,The Merry Thoughts,,,2109,,,"['Pale Empress', 'Stars', 'Scars', 'Second Generation', 'You Came']"
lastFM_69047,Tragedy,Bee Gees,,,,,,[]
lastFM_69052,Clarity EP,NAME/AGE,,,,,,[]
lastFM_69064,It's A Puzzle,Trout Fishing i. America,,,1725,,,"[""It's A Puzzle"", 'Fill It Up', 'The Goops', 'I Get Ideas', ""It's Gone"", 'Relax', 'Wrong Right', 'La La Land', 'Alien in My Nose', ""It's Like""]"
lastFM_69091,This Beautiful Tragedy,Rocket Uppercut,,,1772,,,"['The Arrival', 'Would I Stop', 'smashing on love', ""(We'll Always Love The) Stars"", '(Whoo!) 2! 3! 4!', ""Rock'n'Roll Science"", ""Why d'you tell me"", 'Cinderella', 'Secret Song', ""That's What I Do"", 'Choices, Part One', 'Choices, Part Two']"
lastFM_69107,Can't Take My Eyes Off You / The Trouble With Me,Frankie Valli,,,,,,[]
lastFM_69109,The Moment Of Truth - The 2nd Album,T. Real Milli Vanilli,,,,,,[]
lastFM_69118,Every Day  Judgment Day,Blind Willies,,,,,,[]
lastFM_69120,Contrasts,Robert Lockwood J.,,,1927,,,"['Little Boy Blue', 'Come Day, Go Day', 'Funny, but True', 'Mr. Down Child', 'Lonely Man', 'Hold Everything', 'Majors, Minors, & Ninths', 'Forever on My Mind', 'Howdy Dowdy', 'Empty Life']"
lastFM_69121,The Dirty Drones  Thrones,The Infrared Experience,,,,,,[]
lastFM_69139,Experiences,Shivalayam,,,,,,[]
lastFM_69152,*popular* Fuck Off Nowadays Black Metal,Nargaroth,,,2218,,,"['Black Metal ist Krieg', 'Karmageddon', 'Tod den Feinden', 'Herbstleyd', 'Possessed by Black Fucking Metal', 'Shall We Begin', 'Fuck Off Last Episode', 'Outro: Nortam Sagro']"
lastFM_69156,Machine (John Talabot's Synthedit) / Peter  Drifter Edit),J. Talabot,,,,,,[]
lastFM_69178,Voodoo Grooves Vol. 2,A. Fiorito,,,,,,[]
lastFM_69184,Beyond The End Of My,Crippling S. Doubt,,,,,,[]
lastFM_69194,Heathen,Cocoa Tea,,,,,,[]
lastFM_69212,The Trouble EP,T. Serenity,,,775,,,"['When We Were Young (feat. Tom Thum)', 'Stop Start It (remix) (feat. Tom Thum)', 'Trouble (feat. Kel)', 'Fresh', 'Stickybeak', 'Adelaide']"
lastFM_69216,Brainwashed,While She Sleeps,,,3265,,,"['The Divide', 'New World Torture', 'Your Evolution', 'Brainwashed', 'We Are Alive at Night', 'Our Legacy', 'Four Walls', 'Torment', 'Kangaezu Ni', 'Life in Tension', 'Trophies of Violence', 'No Sides, No Enemies', 'The Woods', 'Method in Madness', 'Modern Minds']"
lastFM_69237,[explicit] The Woods,Sleater-Kinney,,,2888,,,"['The Fox', 'Wilderness', ""What's Mine Is Yours"", 'Modern Girl', 'Entertain', 'Rollercoaster', 'Steep Air', 'Night Light', ""Let's Call It Love"", 'Night Light']"
lastFM_69244,Renegades,X. Ambassadors,,,195,,,['Renegades']
lastFM_69246,Guitar Monsters,C. Atkins,,,,,,[]
lastFM_69252,The superstars (The greatest rock 'n roll band in the world),Stars O. 45,,,,,,[]
lastFM_69254,Surrender,DJ Geri,,,,,,[]
lastFM_69255,El Camino (The Road),Hilton Ruiz,,,,,,[]
lastFM_69257,Mutations,CelldÃƒÂ¶d,,,,,,[]
lastFM_69262,What So Not -  Gemini,What So Not,,,,,,[]
lastFM_69270,Album: Coke-and-Spiriters,D. Bitches,,,1711,,,"['Bad Luck Bill', 'Hierarchy Island', 'Bronxy Marie', 'Maniacal Mechanic', ""Mother's Day"", 'Spoke on a Wheel', 'Me and the Major', 'Sweet Anneth', 'Video Games']"
lastFM_69305,- new - Silver Currents,D. Santo,,,,,,[]
lastFM_69306,Angel of disease -  Broken Melody,Angel of disease,,,1675,,,"[""Mirror's Tale"", 'Progress', 'The Day Before I Start To Live', 'Broken Melody', 'Ã¡Æ’â„¢Ã¡Æ’?Ã¡Æ’Â¨Ã¡Æ’â„¢Ã¡Æ’Ëœ', 'Bad Dream']"
lastFM_69319,California,SNBRN,,,,,,[]
lastFM_69329,Remedy,Crookers,,,,,,[]
lastFM_69343,classics,T. Steelers,,,,,,[]
lastFM_69358,The Music Got,Claptone,,,,,,[]
lastFM_69363,SkyDreamer Brothers -  Hypnotize Sex,SkyDreamer Brothers,,,,,,[]
lastFM_69378,Antidotes,Always l.,,,,,,[]
lastFM_69388,Rotten Roma,Spiritual F.,,,2821,,,"['Darkroom Friendship', 'Sad Almost A Winner', 'My Erotic Sacrifice', 'Kiss The Girls And Make Them Die', 'The Days Of Anger', 'German Boys', 'Odete', 'Black Dogs Of Mexico', 'Song For Johnny', 'Bare Knuckle Boy', 'Cold Love (In A Cold Coffin)', 'Overkilled Heart']"
lastFM_69392,Warning Shot,Crouch,,,,,,[]
lastFM_69405,I Surrender Dear,B. Eckstine,,,1935,,,"['I Surrender Dear', 'Memories Of You', 'There Are Such Things', ""Say It Isn't So"", 'All of Me', 'Without a Song', 'Solitude', 'Sophisticated Lady', 'Prelude To A Kiss', 'In the Still of the Night', 'Our Love']"
lastFM_69408,Mic Crisis,DRS,,,,,,[]
lastFM_69420,Breakaway,Hotel Edison Roof Orchestra,,,2345,,,"['Three Blind Mice', ""She's a Great, Great Girl"", ""I Ain't Got Nobody"", 'Pardon the Glove', ""Hittin' the Bottle"", 'Lazy Weather', 'Breakaway', ""I'll Be Blue, Just Thinking of You"", 'Jimtown Blues', ""There, Ain't No Land Like Dixieland to Me"", ""What's the Use""]"
lastFM_69424,The Cosmic Remedy -  The Cosmic Remedy,The Cosmic Remedy,,,3283,,,"['Overture', 'Blue Skies', 'What You Are', 'Postcard from Prague', 'Susie and Me', ""I'll Be Your Friend"", ""I Don't Have to Run"", 'Daylight Dreaming', 'Story of a Prince', 'Blue Sea', 'Song Without a Home', 'Welcome to the Pepperland Lounge', 'Train to Nowhere', 'Hiding from the Sun']"
lastFM_69429,The Last Southern Gentlemen,D. Marsalis,,,,,,[]
lastFM_69431,Space Rawk Replicas,B. Grenades,,,,,,[]
lastFM_69437,The Greatest Dance Album in the World,V. Artists,,,5136,,,"['Head Over Heels (Remix featuring Tone and A.Z.)', 'Head Over Heels (remix) (feat. Tone & A.Z.)', 'Rock Bottom (CJ Deep Club Mix)', '5 Miles to Empty (R.H. Factor 215th Place mix)', '5 Miles To Empty (R.H. Factor-215th Place Mix)', ""Valga el Brillo de Tus Ojos (Davidson Ospina's Club mix)"", ""Valga El Brillo De Tus Ojos (davidson ospina's club mix)"", 'Right in the Night (Fall in Love With Music) (extended mix)', 'Cosmic Girl (Classic Mix)', 'A Deeper Love (A Deeper Love Mix)', 'Chains (S & M mix)', 'Chains (S&M Mix)', ""You Don't Know (TM's Know It All Mix)"", ""Moving On Up (Tee's Freeze Mix)"", ""You Showed Me (Tee's Freeze mix)"", ""You Showed Me (Tee's Freeze Mix (Edit))"", 'Power of Love / Love Power', 'Power of Love/Love Power', 'Love Power (The Absolutely Fabulous Club mix)']"
lastFM_69451,"I Don't  Shit, I Don't Go Outside: An Album by Earl Sweatshirt",E. Sweatshirt,,,,,,[]
lastFM_69452,Backstage and Dangerous -  Private Rehearsal,T. Doors,,,,,,[]
lastFM_69458,Unplugged,Nirvana,,,2231,,,"['Come As You Are (Boom Box Version)', 'Jesus Wants Me for a Sunbeam', 'Dumb (Radio Appearance)', 'Man Who Sold the World', 'Penny Royal Tea', 'Polly (Solo Acoustic Demo)', 'On a Plain', 'Plateau', 'Lake Of Fire', 'All Apologies (Solo Acoustic Demo)', 'Where Did You Sleep Last Night (Solo Acoustic Demo)']"
